472,11,1.1361,15,9,6,1.089,1.089,0.0079903
473,11,1.7066,27,21,6,1.4664,1.4664,0.31339
474,11,1.4752,15,6,9,1.2486,1.2509,0.18926
475,11,1.4368,42,33,9,1.2302,1.2461,0.13008
476,11,1.418,12,6,6,1.1183,1.1183,0.11547
477,11,1.1556,12,6,6,1.0818,1.0818,0.03486
478,12,1.2768,18,15,3,1.0795,1.0795,0
479,12,2.2484,60,9,51,1.6649,1.6908,0.37686
480,12,1.5092,27,9,18,1.3188,1.3697,0.15842
481,12,2.5229,51,30,21,2.0901,2.3518,0.48913
482,12,1.4698,24,3,21,1.2053,1.1345,0.13844
483,12,1.5267,33,18,15,1.2848,1.3287,0.17177
484,12,1.5864,21,6,15,1.2667,1.3215,0.11869
485,12,1.9836,42,9,33,1.49,1.3715,0.36755
486,12,2.8901,66,45,21,1.9563,1.9414,0.68394
487,1,2.5115,117,96,21,1.6018,1.5292,0.49885
488,1,1.6932,27,12,15,1.349,1.3557,0.25677
489,1,2.0858,60,42,18,1.6251,1.6358,0.36142
490,1,4.3017,45,18,27,2.3595,2.3108,0.92087
491,1,1.3665,18,9,9,1.1863,1.204,0.062405
492,1,1.2881,24,6,18,1.1334,1.1293,0.041751
493,2,2.2529,75,27,48,1.6213,1.6959,0.32353
494,2,1.8283,81,24,57,1.3077,1.2545,0.21292
495,2,3.4359,39,21,18,1.9717,1.8681,0.7385
496,3,1.8184,48,15,33,1.4315,1.4179,0.21228
497,3,1.4951,15,6,9,1.2155,1.2019,0.098957
498,3,1.5629,33,12,21,1.1763,1.0555,0.21669
499,3,1.3245,12,9,3,1.1779,1.1779,0
500,4,1.8993,24,18,6,1.3129,1.3129,0.26566
501,4,1.9012,48,9,39,1.4196,1.4088,0.22925
502,5,1.1566,15,3,12,1.0546,1.0486,0.049208
503,5,1.5142,24,9,15,1.3218,1.3874,0.18786
504,7,1.9562,39,12,27,1.512,1.5779,0.26623
505,8,1.3343,18,12,6,1.1675,1.1675,0.1125
506,9,1.9277,18,6,12,1.4484,1.468,0.32915
507,9,4.1395,51,18,33,2.5588,2.3915,1.0386
508,9,1.9354,63,27,36,1.5209,1.5949,0.239
509,9,1.3283,30,9,21,1.1493,1.1241,0.073809
510,9,1.1096,12,0,12,1.0127,1.0152,0.0087068
511,10,2.7766,141,114,27,1.7557,1.8205,0.45902
512,10,1.1856,15,6,9,1.0812,1.0786,0.057595
513,10,1.1625,12,3,9,1.084,1.0963,0.04614
514,11,1.2686,27,18,9,1.1353,1.1475,0.1008
515,11,1.6456,24,12,12,1.3052,1.3237,0.22934
516,11,2.896,63,39,24,1.9479,1.9194,0.70935
517,11,1.2886,12,6,6,1.1322,1.1322,0.1248
518,11,1.6284,21,12,9,1.3058,1.3027,0.22042
519,11,1.7573,27,6,21,1.4219,1.503,0.15411
520,11,1.6096,24,9,15,1.3295,1.3264,0.19355
521,11,2.78,36,9,27,1.9845,2.0192,0.50094
522,11,1.3238,15,12,3,1.1169,1.1169,0
523,12,1.2641,12,9,3,1.2035,1.2035,0
524,12,1.725,36,24,12,1.38,1.3905,0.28004
525,12,1.316,12,6,6,1.225,1.225,0.084358
526,12,2.0073,21,6,15,1.5036,1.5587,0.32749
527,12,1.8647,39,9,30,1.4106,1.4579,0.26628
528,1,1.4759,18,9,9,1.1732,1.1494,0.16033
529,1,1.2709,18,6,12,1.1423,1.1431,0.091407
530,1,3.4385,114,39,75,1.9447,1.9846,0.6081
531,1,2.3566,39,27,12,1.619,1.586,0.50261
532,1,3.2523,132,33,99,1.9793,1.7354,0.67366
533,1,2.0269,54,9,45,1.4663,1.4139,0.2817
534,2,2.7772,87,63,24,1.5624,1.5336,0.41317
535,2,1.2202,15,9,6,1.1431,1.1431,0.042921
536,2,2.0903,21,6,15,1.4498,1.4119,0.31318
537,2,2.1446,24,9,15,1.654,1.6338,0.30457
538,2,3.6518,39,6,33,1.9186,1.6419,0.83875
539,2,1.6504,24,12,12,1.3199,1.3145,0.22544
540,3,1.203,12,9,3,1.0484,1.0484,0
541,3,2.6756,99,63,36,1.8511,1.9584,0.50403
542,3,1.5541,30,18,12,1.2788,1.2657,0.19663
543,3,1.4905,15,9,6,1.1807,1.1807,0.11589
544,3,1.8107,33,15,18,1.3788,1.4199,0.25848
545,4,2.4255,57,21,36,1.6061,1.4865,0.38636
546,4,1.7177,12,6,6,1.3,1.3,0.27874
547,5,1.5514,15,3,12,1.2753,1.2774,0.20044
548,6,1.3187,18,9,9,1.1261,1.109,0.13477
549,6,1.4436,30,9,21,1.1634,1.1806,0.072925
550,7,1.8613,48,21,27,1.3817,1.3342,0.20849
551,7,1.1637,21,9,12,1.0876,1.0771,0.028798
552,8,1.8119,30,6,24,1.2612,1.1091,0.27241
553,8,1.2298,12,3,9,1.1662,1.1725,0.058851
554,9,1.2758,21,3,18,1.0832,1.0533,0.097128
555,9,1.2568,18,12,6,1.1317,1.1317,0.10041
556,9,1.2889,12,3,9,1.1204,1.1146,0.11531
557,10,1.2161,33,9,24,1.1071,1.1138,0.05973
558,10,1.6852,15,3,12,1.2733,1.2579,0.20747
559,10,1.6721,30,15,15,1.3412,1.3266,0.25148
560,10,1.4056,21,9,12,1.2209,1.2134,0.12678
561,10,1.5085,27,24,3,1.2613,1.2613,0
562,11,1.4572,54,36,18,1.2915,1.3084,0.10375
563,11,1.5634,30,18,12,1.3327,1.3457,0.18735
564,12,1.5181,39,3,36,1.3383,1.3785,0.13783
565,12,1.5926,12,6,6,1.1909,1.1909,0.17692
566,12,1.7483,30,15,15,1.4092,1.4989,0.26603
567,12,1.3352,24,18,6,1.2258,1.2258,0.088318
568,12,3.079,63,30,33,1.7573,1.6748,0.56882
569,12,1.2541,12,9,3,1.1608,1.1608,0
570,1,2.5853,93,66,27,1.8407,1.985,0.47177
571,1,1.4475,15,9,6,1.2155,1.2155,0.16256
572,1,2.0168,39,18,21,1.4557,1.4201,0.25099
573,2,1.3975,21,15,6,1.2272,1.2272,0.11469
574,2,1.5574,18,3,15,1.2913,1.3049,0.21115
575,3,1.7349,15,6,9,1.291,1.2708,0.27356
576,3,2.5299,45,12,33,1.847,1.9219,0.41072
577,3,2.6868,42,18,24,2.1598,2.2972,0.44417
578,4,1.7337,39,27,12,1.3775,1.3816,0.22297
579,4,1.3748,24,3,21,1.2229,1.259,0.12095
580,5,1.5277,24,12,12,1.261,1.2671,0.18632
581,5,1.6652,15,6,9,1.3194,1.3159,0.17113
582,5,1.5164,18,3,15,1.2689,1.2953,0.20177
583,6,1.5947,21,9,12,1.3212,1.3243,0.21603
584,6,2.4557,54,18,36,1.8125,1.8735,0.45459
585,8,1.9119,30,12,18,1.4407,1.4378,0.26045
586,8,1.2271,12,6,6,1.177,1.177,0.057276
587,8,1.427,21,9,12,1.1751,1.1523,0.16974
588,9,1.3365,15,9,6,1.1252,1.1252,0.11391
589,9,2.432,51,18,33,1.6621,1.6624,0.35702
590,10,2.2242,30,9,21,1.5307,1.4459,0.41294
591,10,1.8299,36,9,27,1.2683,1.224,0.15846
592,10,2.3736,42,6,36,1.5563,1.7098,0.32218
593,10,1.6166,18,9,9,1.3701,1.3787,0.15258
594,10,1.2695,45,33,12,1.1327,1.1456,0.10402
595,11,1.619,42,15,27,1.4215,1.4803,0.16884
596,11,1.1222,24,21,3,1.0599,1.0599,0
597,11,1.4661,18,9,9,1.2338,1.2983,0.17245
598,11,1.8656,30,21,9,1.3837,1.3647,0.26017
599,11,1.3759,12,3,9,1.1759,1.1811,0.16901
600,11,1.813,30,15,15,1.4482,1.4549,0.28559
601,11,1.179,18,9,9,1.0708,1.0835,0.061639
602,11,2.5713,57,33,24,2.0437,2.1784,0.53145
603,11,2.5412,60,27,33,1.851,1.9711,0.4614
604,12,1.3483,18,6,12,1.2431,1.2597,0.089814
605,12,1.6462,27,6,21,1.3531,1.3693,0.13077
606,12,1.9294,45,24,21,1.4681,1.4404,0.2998
607,12,1.1972,15,12,3,1.0167,1.0167,0
608,12,1.6051,33,21,12,1.3364,1.3611,0.25575
609,1,2.7939,33,12,21,1.8589,1.8471,0.52357
610,1,1.8232,48,36,12,1.3789,1.3881,0.28603
611,1,1.2486,30,6,24,1.1403,1.1435,0.048084
612,1,1.2162,15,12,3,1.1387,1.1387,0
613,1,1.79,60,3,57,1.2783,1.2302,0.17892
614,1,1.8859,21,3,18,1.3957,1.3648,0.23722
615,1,1.587,18,6,12,1.2441,1.2365,0.1677
616,2,1.4031,12,6,6,1.1842,1.1842,0.16716
617,2,1.8419,24,9,15,1.4215,1.391,0.28197
618,2,1.5056,24,3,21,1.2694,1.3073,0.17377
619,2,2.3129,102,15,87,1.3581,1.2368,0.3062
620,2,1.4845,12,6,6,1.1505,1.1505,0.17296
621,2,1.4613,27,3,24,1.2178,1.1913,0.13577
622,2,1.9186,15,6,9,1.4579,1.4262,0.28085
623,2,1.7509,27,9,18,1.274,1.251,0.15721
624,3,1.5224,18,12,6,1.1843,1.1843,0.16822
625,3,1.7174,72,48,24,1.2441,1.1745,0.21202
626,3,1.7515,30,15,15,1.3402,1.289,0.20217
627,3,2.6165,39,9,30,1.7259,1.7088,0.48888
628,3,1.5434,21,9,12,1.27,1.2445,0.1459
629,4,2.1022,39,27,12,1.5362,1.4655,0.37331
630,4,1.3127,21,15,6,1.1218,1.1218,0.081459
631,4,3.47,48,21,27,1.9798,1.9108,0.68124
632,4,1.458,12,6,6,1.2253,1.2253,0.15535
633,5,1.2166,18,6,12,1.1216,1.1438,0.072889
634,5,1.1953,12,6,6,1.1471,1.1471,0.02185
635,5,2.3279,24,6,18,1.593,1.5605,0.38573
636,6,1.3897,15,6,9,1.1453,1.1278,0.11877
637,6,1.9515,45,12,33,1.3066,1.1815,0.29595
638,6,1.5533,30,12,18,1.256,1.1725,0.19197
639,7,1.3679,30,24,6,1.1669,1.1669,0.18102
640,8,1.2872,15,12,3,1.1157,1.1157,0
641,8,3.6722,75,12,63,2.2074,2.0793,0.629
642,9,1.4215,15,3,12,1.1739,1.1677,0.088775
643,9,1.2116,12,6,6,1.1194,1.1194,0.0072125
644,9,2.4172,57,9,48,1.6618,1.6555,0.52595
645,10,1.9986,24,6,18,1.4246,1.4182,0.32825
646,10,2.0385,96,78,18,1.4788,1.4638,0.37308
647,11,1.5359,27,18,9,1.3262,1.325,0.189
648,11,2.2875,51,33,18,1.5116,1.4396,0.44598
649,11,2.2658,33,9,24,1.6416,1.7426,0.40471
650,11,1.2981,15,6,9,1.1654,1.1945,0.10172
651,11,2.9953,51,30,21,1.8082,1.7059,0.70236
652,12,1.705,36,24,12,1.3733,1.395,0.1843
653,12,2.3209,42,21,21,1.7511,1.8863,0.32914
654,12,1.4977,21,6,15,1.2652,1.28,0.13121
655,2,1.6481,30,9,21,1.3878,1.4381,0.21618
656,2,1.7946,15,6,9,1.4867,1.5382,0.2669
657,2,2.3467,36,21,15,1.503,1.4567,0.41436
658,2,2.3022,42,18,24,1.6564,1.6869,0.43244
659,2,1.2104,15,6,9,1.0808,1.0787,0.076022
660,3,1.6549,27,6,21,1.2682,1.2443,0.16003
661,4,1.3445,15,6,9,1.0945,1.0546,0.095483
662,4,1.7907,36,15,21,1.2406,1.2127,0.16343
663,5,1.3987,15,3,12,1.2502,1.2817,0.093461
664,5,1.4436,30,18,12,1.1818,1.1866,0.11137
665,5,1.7592,33,12,21,1.2728,1.1772,0.23351
666,6,1.5359,27,12,15,1.1408,1.0741,0.15931
667,7,1.5515,24,9,15,1.3305,1.4012,0.12961
668,7,1.3041,33,9,24,1.1306,1.1351,0.075952
669,9,2.4564,123,66,57,1.5345,1.5805,0.42214
670,9,1.8287,15,3,12,1.4042,1.4133,0.24022
671,9,2.7653,78,51,27,1.767,1.6611,0.51569
672,10,2.2202,24,6,18,1.5843,1.4756,0.37874
673,11,1.3807,36,3,33,1.2459,1.2926,0.12379
674,11,1.764,111,27,84,1.2904,1.3036,0.17191
675,11,1.5024,21,3,18,1.1579,1.0807,0.17567
676,12,3.1396,60,33,27,1.9194,1.8601,0.64853
677,12,1.834,15,6,9,1.3873,1.3611,0.25362
678,12,1.2112,15,3,12,1.1427,1.1656,0.073799
679,12,1.5031,30,24,6,1.2366,1.2366,0.15104
680,12,2.4737,42,15,27,1.7146,1.6681,0.44275
681,12,1.44,18,12,6,1.1563,1.1563,0.12544
682,1,1.1764,12,6,6,1.0766,1.0766,0.084711
683,1,1.3545,24,15,9,1.2207,1.2687,0.15783
684,1,1.7272,24,9,15,1.3647,1.3547,0.23909
685,1,1.7769,42,18,24,1.4273,1.4346,0.30346
686,1,2.6251,69,45,24,1.9594,2.1019,0.53479
687,2,1.1679,18,9,9,1.094,1.1038,0.071009
688,2,2.1536,33,18,15,1.505,1.4349,0.39792
689,2,1.3633,12,9,3,1.1761,1.1761,0
690,2,2.1435,27,6,21,1.66,1.6976,0.35696
691,2,1.6899,57,3,54,1.3749,1.3654,0.16219
692,2,1.1475,12,6,6,1.1113,1.1113,0.050487
693,2,3.0227,57,36,21,1.6294,1.4236,0.56887
694,2,1.6689,12,3,9,1.3134,1.3542,0.24788
695,2,1.5556,18,9,9,1.2706,1.2568,0.17321
696,3,2.4322,48,12,36,1.7802,1.7663,0.4408
697,3,1.8461,54,6,48,1.263,1.2536,0.19525
698,3,1.422,18,6,12,1.2797,1.3051,0.12451
699,3,1.8958,27,15,12,1.4301,1.4027,0.26594
700,4,1.3342,15,9,6,1.2006,1.2006,0.036275
701,4,1.7914,36,15,21,1.3746,1.3263,0.23182
702,4,3.9406,69,30,39,2.5243,2.7663,0.78372
703,4,1.7232,66,36,30,1.199,1.1489,0.18472
704,4,1.3078,12,3,9,1.1458,1.1329,0.14184
705,5,1.5162,21,3,18,1.2088,1.181,0.12545
706,5,1.9793,69,15,54,1.3759,1.395,0.20501
707,6,1.2284,24,6,18,1.078,1.0835,0.042971
708,7,1.2175,12,6,6,1.1213,1.1213,0.070074
709,7,1.3698,18,9,9,1.1677,1.1858,0.12504
710,7,1.2584,21,12,9,1.1409,1.1466,0.056917
711,7,1.1747,15,9,6,1.1485,1.1485,0.029911
712,7,1.5465,18,9,9,1.2856,1.2714,0.20667
713,9,2.657,105,72,33,1.8317,1.8173,0.49905
714,9,1.5463,36,9,27,1.3384,1.3561,0.12048
715,9,1.1095,12,9,3,1.04,1.04,0
716,9,1.3487,39,12,27,1.1803,1.193,0.061291
717,9,1.8807,42,27,15,1.3626,1.352,0.25304
718,10,1.9805,42,9,33,1.4125,1.3497,0.24358
719,10,2.5922,48,27,21,1.812,1.8292,0.50345
720,10,1.7827,12,6,6,1.4514,1.4514,0.3211
721,10,1.8822,45,6,39,1.2867,1.2728,0.21384
722,10,1.57,75,24,51,1.3464,1.3669,0.14844
723,10,1.8726,90,15,75,1.4012,1.4425,0.17152
724,10,1.2175,15,12,3,1.1518,1.1518,0
725,11,1.3723,18,15,3,1.1406,1.1406,0
726,11,2.471,21,3,18,1.5649,1.4661,0.50211
727,11,1.3546,30,12,18,1.2151,1.2226,0.11216
728,12,1.2824,24,12,12,1.1079,1.0931,0.091027
729,1,1.5841,18,3,15,1.2416,1.1848,0.14535
730,1,1.0958,12,6,6,1.0282,1.0282,0.0074246
731,1,1.6179,24,9,15,1.33,1.3454,0.21277
732,1,4.3978,144,99,45,2.1098,1.6445,1.0284
733,2,1.5053,36,30,6,1.1619,1.1619,0.14644
734,2,1.3258,18,6,12,1.1805,1.2082,0.109
735,2,1.6117,30,24,6,1.2029,1.2029,0.19035
736,2,2.0652,93,6,87,1.3988,1.2509,0.33612
737,2,1.744,15,6,9,1.468,1.4839,0.23121
738,2,1.2478,15,3,12,1.1271,1.1424,0.068914
739,2,2.3819,78,66,12,1.5077,1.4335,0.45529
740,3,1.4417,12,6,6,1.2841,1.2841,0.15606
741,3,1.6019,15,9,6,1.2399,1.2399,0.17091
742,3,1.95,24,9,15,1.5857,1.6262,0.33249
743,3,3.0113,36,12,24,2.0434,2.1506,0.56133
744,3,1.3751,21,12,9,1.1542,1.1518,0.12737
745,3,1.4005,15,6,9,1.2175,1.2222,0.11108
746,4,1.357,12,6,6,1.2149,1.2149,0.091995
747,5,1.7075,21,9,12,1.3222,1.3035,0.18885
748,5,1.2252,12,9,3,1.0754,1.0754,0
749,5,2.0706,36,24,12,1.4392,1.4098,0.32181
750,6,1.6185,72,45,27,1.3401,1.3541,0.14594
751,7,1.4307,27,21,6,1.1641,1.1641,0.12473
752,7,1.4268,12,6,6,1.3081,1.3081,0.11073
753,8,1.3668,18,12,6,1.2039,1.2039,0.13916
754,8,2.2537,21,3,18,1.6302,1.6469,0.44931
755,8,1.2712,15,9,6,1.1831,1.1831,0.057205
756,8,1.4992,30,15,15,1.3144,1.3429,0.090848
757,8,1.4444,30,21,9,1.3228,1.3618,0.13223
758,9,1.332,57,21,36,1.1185,1.1054,0.076163
759,10,1.4054,15,6,9,1.2117,1.197,0.17611
760,10,1.1584,12,0,12,1.0989,1.1135,0.064431
761,10,2.2428,39,24,15,1.7217,1.7536,0.37275
762,10,2.053,30,9,21,1.5479,1.5089,0.32022
763,10,1.4381,15,6,9,1.1082,1.082,0.12326
764,10,2.4067,105,66,39,1.507,1.444,0.28832
765,11,1.7055,18,6,12,1.3305,1.376,0.19935
766,11,2.3482,24,3,21,1.4874,1.4946,0.31108
767,12,1.2076,12,6,6,1.0921,1.0921,0.10981
768,12,1.5989,39,15,24,1.2823,1.3087,0.13349
769,12,1.6971,27,15,12,1.2726,1.2759,0.219
770,12,1.8249,12,3,9,1.3962,1.3958,0.2507
771,12,1.2031,12,6,6,1.1406,1.1406,0.050346
772,12,2.3071,39,12,27,1.3283,1.2824,0.26491
773,1,1.2404,12,9,3,1.1725,1.1725,0
774,1,1.2938,18,6,12,1.144,1.1382,0.1005
775,1,1.9861,24,6,18,1.3591,1.269,0.35298
776,1,2.0517,63,45,18,1.5797,1.64,0.32134
777,2,1.5491,18,3,15,1.2746,1.3345,0.15548
778,2,3.0337,69,12,57,2.0781,2.0899,0.43026
779,2,1.2466,21,6,15,1.0895,1.0778,0.086581
780,2,2.739,54,27,27,1.9056,1.8861,0.57257
781,3,1.6015,15,6,9,1.427,1.4662,0.18962
782,3,1.2971,21,6,15,1.2149,1.2649,0.091916
783,4,1.6297,15,6,9,1.1566,1.1068,0.18626
784,4,1.2049,12,0,12,1.0761,1.0728,0.051713
785,6,2.302,36,12,24,1.5076,1.4379,0.40347
786,7,1.4213,27,12,15,1.1914,1.1934,0.083319
787,8,1.6717,27,18,9,1.3206,1.3102,0.26211
788,10,1.4903,21,9,12,1.1111,1.0842,0.11309
789,10,1.2701,12,6,6,1.0702,1.0702,0.086833
790,10,2.5605,30,12,18,1.7133,1.6797,0.56402
791,10,2.3901,63,27,36,1.6738,1.6885,0.3855
792,10,1.9692,57,33,24,1.4559,1.4958,0.26036
793,10,1.6863,24,12,12,1.2893,1.273,0.17972
794,10,1.3046,21,6,15,1.1254,1.0791,0.088784
795,11,1.2281,30,27,3,1.0918,1.0918,0
796,11,2.0271,39,12,27,1.592,1.5028,0.29166
797,11,1.4996,15,9,6,1.2472,1.2472,0.18095
798,11,4.146,105,84,21,2.0935,1.7404,1.0232
799,12,1.831,57,45,12,1.382,1.3668,0.30591
800,12,2.2916,105,42,63,1.6393,1.7244,0.43549
801,12,1.1875,12,3,9,1.0887,1.0886,0.0395
802,12,1.6078,18,9,9,1.3146,1.348,0.24219
803,12,1.685,30,21,9,1.3609,1.3906,0.18312
804,1,3.2032,138,45,93,2.2391,2.3222,0.60292
805,1,1.4513,48,15,33,1.1987,1.2171,0.11765
806,1,1.6763,27,12,15,1.2663,1.2162,0.25396
807,1,2.6272,57,24,33,1.67,1.5891,0.48778
808,2,2.215,60,9,51,1.4851,1.4898,0.26985
809,2,1.4527,21,12,9,1.2479,1.2461,0.14291
810,3,1.3766,12,6,6,1.1912,1.1912,0.16758
811,3,1.9103,63,21,42,1.3913,1.2494,0.28766
812,3,2.1703,30,18,12,1.5329,1.5023,0.42373
813,3,2.0415,54,39,15,1.5646,1.6427,0.31454
814,3,2.5244,72,57,15,1.727,1.6668,0.54027
815,4,2.013,24,6,18,1.5356,1.6021,0.30795
816,4,1.2066,18,3,15,1.1404,1.1799,0.075564
817,5,1.5197,30,21,9,1.2673,1.2818,0.15521
818,6,1.698,24,15,9,1.3234,1.3026,0.27833
819,6,1.1752,18,12,6,1.1109,1.1109,0.068236
820,6,1.3069,39,24,15,1.0773,1.0756,0.047573
821,7,1.2839,12,6,6,1.1326,1.1326,0.10967
822,7,1.2541,12,6,6,1.165,1.165,0.071983
823,7,1.2313,12,3,9,1.1216,1.1356,0.080959
824,8,1.2892,24,3,21,1.1263,1.1014,0.067585
825,8,1.9764,45,27,18,1.5023,1.5145,0.36073
826,9,2.186,36,12,24,1.512,1.5261,0.2854
827,10,1.1556,12,6,6,1.0553,1.0553,0.056356
828,10,1.2595,12,3,9,1.2016,1.2079,0.060345
829,10,1.3651,18,12,6,1.2472,1.2472,0.13895
830,11,1.2599,24,18,6,1.1823,1.1823,0.10614
831,12,2.3005,33,15,18,1.6613,1.6675,0.46562
832,1,2.5729,60,33,27,1.7257,1.6915,0.53163
833,1,1.2681,48,12,36,1.1362,1.1298,0.060504
834,2,2.9624,36,18,18,1.7188,1.6073,0.58737
835,2,2.3064,93,42,51,1.4267,1.385,0.33975
836,3,1.7131,39,21,18,1.4106,1.4974,0.17652
837,4,2.3696,45,9,36,1.6374,1.7431,0.39855
838,4,1.5222,21,12,9,1.1888,1.1875,0.1766
839,5,1.5268,18,9,9,1.2656,1.2669,0.1671
840,5,1.3437,42,6,36,1.1244,1.0993,0.081639
841,6,1.213,12,3,9,1.1173,1.1295,0.077173
842,6,1.9639,42,15,27,1.4198,1.3615,0.31845
843,8,1.7668,27,12,15,1.423,1.4518,0.21655
844,9,2.1765,30,15,15,1.6631,1.6676,0.2972
845,9,1.5453,15,6,9,1.1446,1.1122,0.14288
846,10,2.3105,30,15,15,1.5025,1.4954,0.41213
847,10,2.147,66,45,21,1.3611,1.1026,0.41221
848,10,2.9811,81,30,51,1.6594,1.2448,0.71344
849,11,2.3471,78,27,51,1.4003,1.3773,0.26575
850,11,1.507,15,3,12,1.1931,1.1551,0.12086
851,11,2.9272,84,15,69,1.6603,1.6545,0.34454
852,11,1.24,21,12,9,1.1314,1.1435,0.097912
853,11,3.209,81,42,39,1.7021,1.3954,0.65348
854,11,1.979,18,6,12,1.4873,1.4924,0.30789
855,11,2.8121,72,45,27,1.7819,1.6,0.51331
856,12,1.1699,12,6,6,1.085,1.085,0.066751
857,12,1.344,45,9,36,1.2837,1.3003,0.0502
858,12,1.3135,15,6,9,1.1425,1.1455,0.03146
859,12,3.1366,90,27,63,1.985,2.0089,0.43335
860,12,2.0228,39,18,21,1.6034,1.6264,0.374
861,12,3.8439,93,75,18,2.2971,2.2239,0.80836
862,1,1.362,15,6,9,1.1619,1.1168,0.080785
863,1,1.3848,12,3,9,1.2137,1.2426,0.070295
864,1,1.3437,21,15,6,1.1206,1.1206,0.071418
865,1,2.7553,54,12,42,1.5886,1.5136,0.46061
866,1,3.6693,48,15,33,2.1786,2.0758,0.73294
867,1,1.7694,12,6,6,1.3742,1.3742,0.2337
868,2,2.0839,93,60,33,1.3446,1.2104,0.32949
869,2,1.8216,30,18,12,1.3974,1.4044,0.29757
870,2,2.1336,30,15,15,1.6511,1.7354,0.4651
871,2,2.1415,39,9,30,1.3291,1.2748,0.21214
872,2,1.3392,21,6,15,1.0999,1.1022,0.052353
873,2,2.0983,30,6,24,1.5062,1.5289,0.18666
874,3,1.6231,33,6,27,1.2811,1.2427,0.14819
875,3,1.805,54,15,39,1.4042,1.3896,0.19827
876,3,1.5135,21,6,15,1.315,1.3456,0.14955
877,3,1.4371,21,9,12,1.2188,1.2373,0.10855
878,3,1.8339,60,36,24,1.4787,1.6029,0.25469
879,4,1.3265,12,6,6,1.2159,1.2159,0.10706
880,6,1.969,30,12,18,1.5418,1.5566,0.27884
881,6,1.1359,12,3,9,1.0448,1.0349,0.04905
882,6,1.2275,15,9,6,1.126,1.126,0.066044
883,7,1.3577,15,6,9,1.1922,1.1543,0.097576
884,9,1.2409,24,6,18,1.118,1.1245,0.071009
885,9,1.5472,36,3,33,1.3471,1.3128,0.13289
886,9,1.3254,12,6,6,1.1123,1.1123,0.10699
887,9,1.4112,24,15,9,1.2197,1.2372,0.1438
888,10,2.0466,75,24,51,1.5208,1.5304,0.27646
889,10,1.1728,15,9,6,1.0913,1.0913,0.066114
890,10,1.2485,18,0,18,1.0774,1.081,0.041397
891,10,1.8447,18,9,9,1.3189,1.3149,0.21748
892,10,1.4936,18,6,12,1.2533,1.2543,0.18612
893,10,2.8815,36,3,33,1.5995,1.4884,0.41012
894,11,1.4977,18,6,12,1.2266,1.22,0.18443
895,11,1.6754,18,6,12,1.383,1.4219,0.27336
896,11,1.3066,36,24,12,1.1487,1.1589,0.10778
897,11,1.4309,33,21,12,1.1023,1.0872,0.097291
898,12,1.1189,15,3,12,1.0815,1.0907,0.039162
899,12,1.4049,12,6,6,1.1801,1.1801,0.13188
900,12,1.2627,27,21,6,1.1507,1.1507,0.054377
901,12,1.7022,21,3,18,1.3858,1.3959,0.24934
902,12,1.9296,57,12,45,1.349,1.278,0.18782
903,1,1.2792,18,6,12,1.175,1.1871,0.092446
904,1,1.425,24,12,12,1.2421,1.2694,0.17882
905,1,1.7085,18,9,9,1.4204,1.4314,0.20932
906,1,1.3406,15,9,6,1.1052,1.1052,0.073115
907,1,2.3583,72,6,66,1.5683,1.4817,0.35431
908,1,2.0348,24,9,15,1.3055,1.1219,0.39506
909,1,1.1816,30,24,6,1.0996,1.0996,0.075307
910,2,1.4141,27,12,15,1.2547,1.3084,0.13878
911,2,1.9781,39,24,15,1.5299,1.5432,0.31941
912,2,1.6075,24,9,15,1.3358,1.3926,0.1873
913,3,2.863,36,15,21,2.0417,2.0022,0.68771
914,3,2.4216,24,9,15,1.6035,1.5368,0.44024
915,3,1.4995,30,15,15,1.2821,1.3088,0.17531
916,4,3.7976,108,24,84,2.3133,2.0831,0.6951
917,4,1.216,18,0,18,1.0859,1.0919,0.059933
918,5,1.405,12,6,6,1.1833,1.1833,0.10529
919,6,1.2444,12,9,3,1.123,1.123,0
920,6,1.8017,33,24,9,1.4693,1.484,0.21977
921,6,1.6318,21,3,18,1.2235,1.1422,0.20729
922,8,1.3349,18,9,9,1.1646,1.1759,0.069443
923,8,1.9096,48,9,39,1.3436,1.237,0.22695
924,8,1.6128,69,36,33,1.4135,1.4705,0.19177
925,8,2.5223,33,15,18,1.5928,1.5761,0.38983
926,9,1.5315,21,6,15,1.2812,1.3399,0.13483
927,10,2.2291,132,72,60,1.6278,1.6689,0.23503
928,10,1.4718,27,9,18,1.2917,1.3332,0.12736
929,10,2.0461,57,15,42,1.339,1.2997,0.2484
930,10,1.4704,21,9,12,1.1821,1.154,0.16506
931,11,1.6739,30,3,27,1.4033,1.425,0.16123
932,12,3.3095,66,12,54,2.1471,2.0738,0.53777
933,12,2.8713,66,15,51,2.0015,1.9809,0.59461
934,12,1.1437,12,9,3,1.0487,1.0487,0
935,12,2.6677,42,24,18,1.6961,1.614,0.55116
936,12,1.6028,24,9,15,1.3014,1.2823,0.21917
937,1,2.1562,48,15,33,1.6077,1.6673,0.34622
938,1,1.1877,21,3,18,1.0871,1.0865,0.033393
939,1,1.889,60,9,51,1.5091,1.5712,0.26432
940,1,1.355,12,6,6,1.172,1.172,0.16292
941,2,1.9563,48,24,24,1.4797,1.5366,0.20851
942,2,2.2601,42,6,36,1.5257,1.5299,0.36882
943,2,1.5891,18,9,9,1.3563,1.3585,0.21576
944,2,1.3539,21,12,9,1.1838,1.1826,0.14265
